"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","5:04.3","5:04.3","1.00","5:04","144","159","--","7","155","1.27","66","4:37","162","5:04.3","5:04"
"2","4:57.2","10:01","1.00","4:57","152","155","5","--","153","1.32","71","4:44","156","4:57","4:57"
"3","0:02.4","10:04","0.01","3:55","152","153","--","--","152","1.68","0","4:55","153","0:02.4","3:55"
"Podsumowanie","10:04","10:04","2.01","5:00","148","159","5","7","154","1.30","137","4:37","162","10:04","5:00"
