"Okrążenia","Czas","Łączny czas","Dystans","Średnie tempo","Średnie tętno","Maksymalne tętno","Wzrost wysokości","Spadek wysokości","Średni rytm biegu","Średnia długość kroku","Kalorie","Najlepsze tempo","Maksymalny rytm biegu","Czas ruchu","Średnie tempo ruchu"
"1","27:08","27:08","5.93","4:35","141","162","47","56","162","1.35","304","4:05","167","27:08","4:35"
"Podsumowanie","27:08","27:08","5.93","4:35","141","162","47","56","162","1.35","304","4:05","167","27:08","4:35"
