duration,offline
547,false
559,false
574,false
582,false
581,false
578,false
565,false
558,false
560,false
557,false
556,false
547,false
547,false
536,false
539,false
532,false
537,false
533,false
537,false
530,false
535,false
533,false
532,false
526,false
527,false
528,false
519,false
522,false
513,false
517,false
503,false
508,false
506,false
498,false
506,false
503,false
502,false
509,false
500,false
506,false
496,false
501,false
503,false
487,false
498,false
502,false
489,false
498,false
497,false
493,false
496,false
494,false
491,false
500,false
491,false
492,false
494,false
485,false
493,false
489,false
485,false
487,false
488,false
485,false
490,false
487,false
482,false
488,false
479,false
486,false
489,false
479,false
483,false
481,false
478,false
476,false
485,false
475,false
479,false
484,false
473,false
480,false
482,false
477,false
476,false
480,false
474,false
476,false
474,false
472,false
472,false
478,false
475,false
468,false
476,false
472,false
462,false
472,false
474,false
465,false
466,false
476,false
469,false
470,false
476,false
474,false
469,false
472,false
475,false
468,false
467,false
474,false
463,false
466,false
472,false
465,false
464,false
468,false
475,false
465,false
465,false
472,false
470,false
467,false
469,false
477,false
470,false
468,false
477,false
478,false
467,false
477,false
479,false
473,false
477,false
484,false
476,false
475,false
481,false
479,false
476,false
475,false
480,false
472,false
476,false
481,false
472,false
469,false
478,false
471,false
467,false
471,false
476,false
465,false
467,false
476,false
468,false
462,false
469,false
474,false
470,false
463,false
469,false
473,false
467,false
465,false
473,false
476,false
464,false
469,false
471,false
471,false
467,false
473,false
475,false
463,false
467,false
469,false
468,false
462,false
467,false
473,false
464,false
466,false
471,false
473,false
465,false
467,false
474,false
464,false
461,false
472,false
467,false
462,false
470,false
468,false
459,false
464,false
470,false
466,false
461,false
468,false
471,false
461,false
463,false
467,false
471,false
462,false
462,false
471,false
468,false
459,false
465,false
468,false
464,false
462,false
469,false
475,false
464,false
467,false
474,false
476,false
467,false
474,false
478,false
466,false
470,false
474,false
471,false
464,false
475,false
476,false
466,false
470,false
469,false
463,false
460,false
463,false
463,false
456,false
456,false
467,false
470,false
458,false
465,false
471,false
463,false
463,false
472,false
467,false
460,false
467,false
469,false
462,false
462,false
468,false
474,false
463,false
466,false
474,false
471,false
461,false
469,false
471,false
467,false
466,false
469,false
468,false
459,false
468,false
470,false
462,false
463,false
470,false
472,false
458,false
460,false
465,false
471,false
461,false
464,false
474,false
470,false
461,false
467,false
480,false
475,false
465,false
477,false
482,false
474,false
471,false
476,false
476,false
470,false
465,false
472,false
477,false
467,false
465,false
470,false
474,false
468,false
464,false
472,false
471,false
462,false
469,false
475,false
474,false
462,false
474,false
469,false
462,false
463,false
471,false
471,false
459,false
467,false
469,false
464,false
462,false
471,false
474,false
460,false
462,false
469,false
468,false
461,false
465,false
472,false
472,false
465,false
471,false
475,false
473,false
462,false
471,false
476,false
463,false
467,false
474,false
471,false
463,false
472,false
473,false
465,false
462,false
468,false
467,false
462,false
459,false
469,false
469,false
455,false
456,false
464,false
463,false
459,false
458,false
468,false
473,false
459,false
458,false
466,false
469,false
457,false
460,false
468,false
467,false
457,false
462,false
470,false
471,false
457,false
461,false
469,false
462,false
455,false
460,false
464,false
466,false
449,false
455,false
458,false
463,false
452,false
455,false
464,false
462,false
452,false
459,false
468,false
460,false
459,false
463,false
500,false
502,false
501,false
506,false
502,false
510,false
511,false
508,false
517,false
507,false
509,false
502,false
497,false
503,false
492,false
489,false
494,false
485,false
490,false
495,false
490,false
496,false
501,false
488,false
500,false
500,false
496,false
499,false
487,false
499,false
499,false
493,false
502,false
494,false
495,false
498,false
487,false
497,false
501,false
490,false
498,false
501,false
489,false
500,false
493,false
490,false
499,false
488,false
496,false
495,false
484,false
489,false
494,false
483,false
487,false
491,false
483,false
485,false
488,false
487,false
480,false
491,false
487,false
479,false
489,false
480,false
474,false
484,false
480,false
471,false
478,false
482,false
472,false
481,false
477,false
477,false
470,false
478,false
480,false
463,false
463,false
472,false
468,false
458,false
466,false
464,false
456,false
456,false
467,false
469,false
451,false
455,false
461,false
463,false
452,false
457,false
466,false
464,false
453,false
458,false
460,false
462,false
450,false
451,false
462,false
460,false
453,false
454,false
463,false
471,false
454,false
457,false
462,false
469,false
458,false
455,false
465,false
461,false
455,false
457,false
465,false
470,false
462,false
455,false
464,false
462,false
462,false
455,false
460,false
465,false
458,false
455,false
456,false
460,false
461,false
453,false
453,false
462,false
465,false
451,false
452,false
461,false
465,false
458,false
451,false
460,false
457,false
453,false
451,false
455,false
461,false
463,false
452,false
453,false
463,false
464,false
450,false
452,false
458,false
457,false
457,false
451,false
456,false
463,false
466,false
449,false
454,false
466,false
461,false
451,false
453,false
464,false
456,false
449,false
451,false
459,false
461,false
454,false
447,false
455,false
454,false
456,false
449,false
448,false
458,false
455,false
450,false
450,false
453,false
461,false
454,false
446,false
450,false
456,false
459,false
452,false
442,false
447,false
452,false
454,false
448,false
441,false
448,false
453,false
456,false
438,false
439,false
440,false
450,false
454,false
443,false
440,false
447,false
456,false
459,false
445,false
445,false
451,false
459,false
455,false
450,false
452,false
460,false
464,false
455,false
452,false
454,false
460,false
462,false
452,false
447,false
448,false
456,false
458,false
453,false
446,false
452,false
457,false
457,false
444,false
450,false
454,false
454,false
448,false
448,false
451,false
459,false
446,false
448,false
458,false
459,false
448,false
443,false
447,false
454,false
457,false
443,false
442,false
446,false
454,false
455,false
442,false
441,false
447,false
452,false
456,false
441,false
442,false
454,false
455,false
445,false
445,false
454,false
457,false
444,false
440,false
444,false
451,false
453,false
440,false
439,false
444,false
444,false
455,false
442,false
436,false
445,false
445,false
449,false
444,false
438,false
445,false
447,false
452,false
443,false
442,false
451,false
454,false
444,false
442,false
447,false
450,false
453,false
440,false
440,false
445,false
447,false
447,false
441,false
440,false
442,false
446,false
451,false
442,false
436,false
441,false
446,false
444,false
447,false
441,false
439,false
449,false
451,false
440,false
441,false
441,false
448,false
449,false
440,false
436,false
438,false
442,false
445,false
446,false
435,false
434,false
443,false
442,false
449,false
440,false
439,false
443,false
445,false
456,false
446,false
442,false
451,false
451,false
456,false
443,false
443,false
451,false
448,false
451,false
441,false
441,false
449,false
445,false
448,false
443,false
443,false
452,false
449,false
445,false
444,false
444,false
454,false
447,false
442,false
443,false
445,false
451,false
453,false
439,false
443,false
447,false
450,false
452,false
435,false
440,false
448,false
449,false
448,false
436,false
440,false
452,false
448,false
442,false
