duration,offline
745,false
1231,false
488,false
310,false
662,false
661,false
667,false
483,false
705,false
787,false
626,false
1249,false
583,false
599,false
614,false
595,false
598,false
602,false
599,false
593,false
616,false
599,false
592,false
600,false
585,false
579,false
596,false
559,false
583,false
573,false
562,false
578,false
558,false
556,false
545,false
546,false
546,false
539,false
540,false
533,false
538,false
532,false
1047,false
515,false
519,false
507,false
522,false
509,false
510,false
507,false
500,false
512,false
497,false
511,false
502,false
497,false
510,false
493,false
494,false
487,false
491,false
499,false
500,false
494,false
498,false
498,false
495,false
500,false
489,false
499,false
496,false
488,false
497,false
494,false
482,false
488,false
490,false
484,false
494,false
482,false
477,false
488,false
477,false
480,false
481,false
473,false
477,false
483,false
471,false
472,false
481,false
469,false
465,false
473,false
475,false
465,false
466,false
469,false
460,false
465,false
468,false
471,false
463,false
460,false
463,false
472,false
455,false
459,false
461,false
468,false
453,false
458,false
460,false
466,false
454,false
455,false
466,false
462,false
453,false
447,false
458,false
466,false
456,false
457,false
457,false
469,false
454,false
455,false
461,false
457,false
457,false
459,false
455,false
458,false
464,false
454,false
455,false
458,false
464,false
451,false
451,false
457,false
460,false
447,false
449,false
455,false
453,false
449,false
449,false
453,false
457,false
453,false
455,false
455,false
466,false
457,false
460,false
461,false
463,false
450,false
456,false
459,false
460,false
468,false
453,false
458,false
461,false
467,false
453,false
457,false
464,false
461,false
451,false
459,false
456,false
462,false
455,false
454,false
457,false
459,false
451,false
454,false
450,false
452,false
446,false
447,false
448,false
444,false
442,false
442,false
439,false
449,false
443,false
442,false
450,false
443,false
452,false
440,false
444,false
444,false
454,false
442,false
443,false
442,false
445,false
452,false
443,false
438,false
441,false
447,false
452,false
441,false
447,false
444,false
444,false
450,false
441,false
441,false
447,false
445,false
447,false
437,false
441,false
440,false
446,false
438,false
435,false
438,false
447,false
450,false
450,false
443,false
444,false
452,false
453,false
440,false
441,false
446,false
440,false
452,false
438,false
442,false
442,false
446,false
453,false
439,false
444,false
448,false
451,false
449,false
445,false
441,false
451,false
448,false
449,false
442,false
444,false
451,false
449,false
445,false
449,false
448,false
452,false
439,false
446,false
450,false
447,false
457,false
444,false
447,false
448,false
445,false
449,false
439,false
440,false
442,false
441,false
438,false
439,false
441,false
443,false
452,false
447,false
446,false
441,false
444,false
453,false
448,false
455,false
444,false
901,false
457,false
454,false
448,false
459,false
453,false
461,false
449,false
455,false
465,false
461,false
467,false
461,false
461,false
468,false
463,false
456,false
459,false
464,false
462,false
455,false
457,false
464,false
457,false
454,false
458,false
463,false
440,false
456,false
461,false
458,false
452,false
456,false
453,false
461,false
448,false
451,false
460,false
454,false
449,false
449,false
449,false
450,false
455,false
449,false
441,false
444,false
452,false
448,false
444,false
441,false
442,false
453,false
449,false
447,false
441,false
444,false
454,false
458,false
450,false
447,false
451,false
457,false
453,false
452,false
458,false
457,false
452,false
446,false
455,false
459,false
455,false
450,false
460,false
465,false
452,false
454,false
460,false
456,false
441,false
433,false
449,false
454,false
450,false
450,false
448,false
445,false
451,false
457,false
444,false
446,false
444,false
452,false
448,false
443,false
448,false
444,false
437,false
452,false
452,false
445,false
442,false
444,false
453,false
442,false
438,false
440,false
436,false
447,false
434,false
438,false
432,false
442,false
438,false
447,false
443,false
436,false
443,false
442,false
455,false
449,false
449,false
456,false
450,false
462,false
452,false
452,false
457,false
461,false
454,false
452,false
449,false
454,false
458,false
452,false
451,false
449,false
456,false
460,false
449,false
