duration,offline
651,false
631,false
621,false
628,false
639,false
641,false
620,false
638,false
636,false
633,false
617,false
614,false
610,false
602,false
584,false
587,false
585,false
570,false
576,false
575,false
562,false
573,false
556,false
558,false
557,false
543,false
555,false
543,false
540,false
560,false
540,false
553,false
544,false
539,false
546,false
543,false
538,false
534,false
550,false
534,false
542,false
528,false
537,false
519,false
535,false
503,false
527,false
509,false
514,false
499,false
517,false
505,false
502,false
504,false
492,false
498,false
493,false
496,false
493,false
485,false
497,false
489,false
489,false
495,false
478,false
489,false
484,false
482,false
484,false
477,false
483,false
479,false
475,false
479,false
478,false
473,false
476,false
477,false
470,false
473,false
470,false
467,false
477,false
467,false
462,false
467,false
460,false
459,false
467,false
460,false
458,false
463,false
465,false
455,false
465,false
465,false
459,false
467,false
468,false
459,false
469,false
470,false
462,false
467,false
470,false
461,false
466,false
468,false
462,false
460,false
471,false
466,false
460,false
471,false
464,false
460,false
468,false
464,false
455,false
465,false
465,false
453,false
461,false
461,false
456,false
454,false
462,false
454,false
453,false
460,false
462,false
451,false
459,false
457,false
455,false
449,false
453,false
464,false
455,false
457,false
457,false
461,false
452,false
459,false
459,false
465,false
455,false
460,false
462,false
461,false
458,false
458,false
460,false
458,false
458,false
455,false
463,false
455,false
451,false
457,false
462,false
452,false
453,false
460,false
455,false
454,false
452,false
457,false
453,false
451,false
452,false
450,false
453,false
449,false
448,false
457,false
455,false
443,false
448,false
454,false
453,false
444,false
450,false
453,false
448,false
446,false
449,false
446,false
451,false
447,false
443,false
450,false
455,false
447,false
446,false
455,false
453,false
444,false
448,false
455,false
452,false
447,false
450,false
457,false
455,false
446,false
448,false
455,false
452,false
446,false
443,false
451,false
454,false
454,false
444,false
456,false
456,false
454,false
453,false
456,false
461,false
450,false
452,false
453,false
460,false
450,false
452,false
461,false
460,false
452,false
455,false
463,false
456,false
457,false
458,false
461,false
459,false
451,false
459,false
462,false
450,false
453,false
459,false
454,false
449,false
442,false
451,false
458,false
449,false
449,false
450,false
454,false
453,false
443,false
451,false
450,false
449,false
444,false
448,false
448,false
452,false
446,false
448,false
450,false
456,false
447,false
448,false
454,false
456,false
449,false
441,false
453,false
452,false
445,false
441,false
445,false
452,false
448,false
444,false
445,false
449,false
454,false
449,false
446,false
447,false
449,false
453,false
447,false
450,false
450,false
447,false
444,false
448,false
451,false
445,false
441,false
446,false
451,false
447,false
439,false
440,false
450,false
453,false
444,false
447,false
446,false
450,false
450,false
443,false
445,false
446,false
447,false
448,false
445,false
444,false
451,false
453,false
443,false
445,false
442,false
450,false
450,false
441,false
443,false
450,false
452,false
444,false
447,false
444,false
447,false
453,false
444,false
445,false
452,false
454,false
446,false
451,false
449,false
450,false
451,false
446,false
447,false
447,false
454,false
451,false
445,false
453,false
454,false
455,false
446,false
454,false
453,false
456,false
449,false
451,false
450,false
455,false
442,false
447,false
447,false
454,false
453,false
444,false
448,false
453,false
449,false
445,false
447,false
441,false
445,false
448,false
434,false
439,false
441,false
447,false
446,false
438,false
446,false
452,false
455,false
446,false
449,false
459,false
449,false
446,false
447,false
452,false
451,false
440,false
441,false
441,false
447,false
439,false
438,false
439,false
443,false
447,false
442,false
448,false
443,false
455,false
445,false
443,false
445,false
449,false
440,false
441,false
442,false
448,false
449,false
441,false
445,false
449,false
456,false
446,false
443,false
445,false
455,false
455,false
454,false
450,false
460,false
457,false
450,false
458,false
453,false
458,false
452,false
452,false
460,false
451,false
452,false
459,false
454,false
451,false
451,false
459,false
451,false
453,false
454,false
458,false
449,false
454,false
459,false
449,false
451,false
455,false
454,false
455,false
458,false
454,false
464,false
460,false
459,false
467,false
468,false
461,false
458,false
466,false
468,false
458,false
459,false
469,false
468,false
459,false
464,false
470,false
462,false
462,false
469,false
467,false
460,false
464,false
464,false
453,false
455,false
458,false
457,false
465,false
457,false
454,false
467,false
460,false
456,false
461,false
464,false
467,false
462,false
459,false
469,false
467,false
464,false
463,false
472,false
460,false
463,false
464,false
454,false
456,false
456,false
456,false
463,false
454,false
453,false
464,false
460,false
454,false
454,false
456,false
463,false
453,false
453,false
463,false
457,false
452,false
452,false
459,false
460,false
450,false
451,false
458,false
460,false
450,false
446,false
456,false
452,false
449,false
451,false
450,false
450,false
449,false
450,false
452,false
459,false
456,false
451,false
447,false
459,false
452,false
448,false
449,false
449,false
454,false
449,false
449,false
448,false
453,false
457,false
449,false
447,false
458,false
452,false
450,false
453,false
458,false
461,false
445,false
449,false
451,false
452,false
445,false
448,false
445,false
453,false
453,false
441,false
447,false
444,false
452,false
444,false
437,false
450,false
447,false
439,false
439,false
445,false
450,false
448,false
444,false
444,false
447,false
452,false
444,false
442,false
449,false
445,false
446,false
446,false
445,false
453,false
448,false
441,false
447,false
455,false
450,false
446,false
447,false
448,false
451,false
445,false
439,false
445,false
449,false
443,false
429,false
444,false
445,false
447,false
438,false
436,false
439,false
442,false
445,false
433,false
435,false
439,false
439,false
441,false
436,false
436,false
443,false
445,false
436,false
437,false
435,false
442,false
445,false
434,false
437,false
441,false
438,false
445,false
437,false
437,false
441,false
441,false
441,false
428,false
433,false
442,false
438,false
448,false
438,false
438,false
444,false
444,false
449,false
442,false
438,false
446,false
443,false
447,false
441,false
440,false
445,false
443,false
447,false
438,false
446,false
444,false
445,false
448,false
443,false
445,false
447,false
454,false
