duration,offline
437,false
605,false
506,false
505,false
503,false
495,false
497,false
487,false
482,false
490,false
479,false
479,false
470,false
475,false
468,false
465,false
474,false
464,false
467,false
455,false
459,false
449,false
454,false
446,false
452,false
446,false
446,false
436,false
448,false
433,false
435,false
437,false
437,false
431,false
436,false
421,false
424,false
427,false
426,false
422,false
426,false
422,false
427,false
423,false
421,false
418,false
421,false
418,false
417,false
419,false
419,false
417,false
418,false
419,false
421,false
418,false
419,false
420,false
418,false
417,false
421,false
420,false
418,false
421,false
421,false
423,false
422,false
423,false
424,false
424,false
423,false
429,false
426,false
425,false
428,false
429,false
430,false
427,false
430,false
433,false
431,false
433,false
434,false
432,false
435,false
434,false
436,false
436,false
437,false
441,false
440,false
443,false
444,false
443,false
446,false
448,false
447,false
449,false
450,false
451,false
448,false
453,false
457,false
456,false
459,false
459,false
464,false
461,false
468,false
472,false
469,false
476,false
477,false
480,false
480,false
486,false
485,false
487,false
492,false
491,false
489,false
489,false
487,false
491,false
486,false
494,false
489,false
496,false
497,false
498,false
502,false
500,false
508,false
503,false
507,false
505,false
508,false
511,false
507,false
514,false
507,false
509,false
508,false
507,false
507,false
508,false
511,false
515,false
524,false
526,false
542,false
536,false
541,false
527,false
518,false
512,false
510,false
513,false
518,false
519,false
524,false
533,false
539,false
543,false
540,false
547,false
550,false
552,false
552,false
543,false
533,false
530,false
534,false
547,false
564,false
565,false
552,false
555,false
563,false
553,false
561,false
564,false
573,false
561,false
556,false
570,false
551,false
554,false
545,false
551,false
551,false
556,false
543,false
549,false
549,false
549,false
567,false
568,false
577,false
578,false
586,false
562,false
568,false
556,false
556,false
555,false
561,false
551,false
555,false
549,false
549,false
546,false
543,false
544,false
539,false
548,false
546,false
571,false
594,false
578,false
583,false
569,false
555,false
552,false
552,false
547,false
551,false
551,false
548,false
546,false
541,false
532,false
525,false
526,false
523,false
525,false
526,false
527,false
534,false
534,false
542,false
550,false
554,false
562,false
569,false
564,false
575,false
569,false
578,false
566,false
562,false
557,false
554,false
549,false
548,false
549,false
548,false
554,false
548,false
554,false
555,false
575,false
572,false
562,false
568,false
557,false
561,false
556,false
544,false
534,false
536,false
538,false
540,false
544,false
548,false
546,false
546,false
545,false
549,false
549,false
547,false
545,false
544,false
549,false
554,false
561,false
557,false
553,false
560,false
565,false
559,false
556,false
557,false
558,false
563,false
561,false
571,false
591,false
610,false
624,false
617,false
592,false
579,false
571,false
563,false
556,false
552,false
553,false
560,false
574,false
595,false
618,false
645,false
687,false
681,false
659,false
639,false
617,false
597,false
583,false
583,false
574,false
566,false
563,false
560,false
567,false
562,false
566,false
582,false
598,false
619,false
633,false
648,false
633,false
592,false
590,false
577,false
572,false
566,false
561,false
560,false
558,false
559,false
561,false
548,false
538,false
536,false
544,false
539,false
1113,false
292,false
272,false
566,false
566,false
564,false
553,false
558,false
566,false
569,false
584,false
603,false
584,false
558,false
565,false
609,false
583,false
557,false
540,false
531,false
512,false
511,false
506,false
491,false
488,false
484,false
476,false
476,false
472,false
466,false
468,false
468,false
456,false
454,false
463,false
446,false
451,false
442,false
440,false
439,false
437,false
436,false
428,false
431,false
426,false
424,false
421,false
418,false
421,false
418,false
414,false
409,false
412,false
410,false
411,false
408,false
407,false
408,false
404,false
409,false
404,false
405,false
404,false
401,false
409,false
405,false
406,false
404,false
405,false
407,false
405,false
403,false
405,false
406,false
404,false
404,false
401,false
402,false
406,false
401,false
403,false
404,false
404,false
405,false
401,false
405,false
409,false
403,false
405,false
407,false
408,false
407,false
405,false
406,false
412,false
407,false
409,false
411,false
409,false
410,false
409,false
410,false
415,false
409,false
410,false
411,false
416,false
415,false
415,false
418,false
414,false
420,false
420,false
416,false
419,false
420,false
417,false
421,false
420,false
420,false
423,false
420,false
425,false
422,false
426,false
422,false
425,false
425,false
426,false
431,false
430,false
432,false
436,false
437,false
433,false
434,false
436,false
440,false
440,false
442,false
442,false
444,false
444,false
449,false
451,false
451,false
455,false
454,false
457,false
456,false
457,false
458,false
455,false
459,false
459,false
458,false
463,false
462,false
468,false
465,false
469,false
476,false
470,false
476,false
474,false
475,false
477,false
474,false
475,false
478,false
482,false
483,false
484,false
485,false
487,false
485,false
485,false
489,false
492,false
492,false
495,false
499,false
505,false
507,false
510,false
513,false
510,false
508,false
507,false
506,false
508,false
512,false
513,false
521,false
528,false
531,false
539,false
530,false
530,false
523,false
517,false
514,false
516,false
509,false
514,false
509,false
512,false
510,false
521,false
518,false
525,false
526,false
531,false
534,false
541,false
539,false
552,false
540,false
539,false
529,false
529,false
527,false
531,false
526,false
527,false
523,false
525,false
526,false
532,false
533,false
529,false
525,false
560,false
1027,false
738,false
691,false
644,false
574,false
548,false
540,false
539,false
535,false
536,false
539,false
537,false
540,false
544,false
547,false
548,false
555,false
548,false
544,false
528,false
552,false
582,false
614,false
750,false
740,false
676,false
609,false
579,false
556,false
546,false
544,false
541,false
539,false
541,false
545,false
548,false
557,false
560,false
563,false
563,false
551,false
557,false
552,false
554,false
556,false
561,false
558,false
553,false
546,false
552,false
548,false
547,false
550,false
553,false
549,false
534,false
532,false
535,false
533,false
539,false
552,false
548,false
567,false
597,false
750,false
725,false
647,false
621,false
583,false
569,false
564,false
558,false
554,false
547,false
548,false
555,false
563,false
563,false
572,false
575,false
568,false
575,false
578,false
579,false
587,false
593,false
590,false
592,false
583,false
589,false
589,false
585,false
592,false
584,false
593,false
606,false
597,false
605,false
586,false
597,false
579,false
585,false
585,false
586,false
576,false
583,false
1147,false
769,false
715,false
686,false
628,false
620,false
617,false
649,false
629,false
626,false
653,false
636,false
608,false
595,false
573,false
568,false
575,false
560,false
564,false
562,false
559,false
555,false
552,false
554,false
555,false
556,false
562,false
565,false
566,false
579,false
580,false
589,false
595,false
585,false
597,false
588,false
588,false
585,false
578,false
586,false
583,false
589,false
593,false
592,false
607,false
587,false
602,false
597,false
597,false
607,false
596,false
606,false
599,false
604,false
602,false
593,false
575,false
578,false
578,false
576,false
588,false
600,false
605,false
612,false
598,false
611,false
605,false
598,false
584,false
577,false
571,false
569,false
562,false
562,false
558,false
561,false
557,false
562,false
563,false
4000,true
