duration,offline
5999,true
535,false
535,false
1632,false
556,false
558,false
554,false
544,false
1670,false
566,false
573,false
557,false
563,false
554,false
543,false
553,false
544,false
538,false
533,false
534,false
523,false
530,false
522,false
517,false
512,false
515,false
512,false
513,false
532,false
536,false
552,false
581,false
583,false
625,false
650,false
607,false
611,false
579,false
576,false
571,false
592,false
608,false
597,false
633,false
635,false
650,false
631,false
581,false
554,false
555,false
558,false
560,false
549,false
549,false
545,false
542,false
535,false
523,false
535,false
529,false
531,false
524,false
531,false
1055,false
526,false
1054,false
532,false
524,false
528,false
533,false
525,false
522,false
521,false
523,false
524,false
519,false
523,false
524,false
525,false
531,false
534,false
544,false
558,false
562,false
580,false
573,false
572,false
572,false
569,false
566,false
574,false
574,false
575,false
593,false
597,false
615,false
602,false
583,false
582,false
584,false
588,false
596,false
585,false
584,false
594,false
594,false
610,false
610,false
628,false
632,false
615,false
617,false
607,false
594,false
599,false
601,false
622,false
649,false
635,false
630,false
606,false
585,false
580,false
580,false
567,false
571,false
572,false
583,false
581,false
595,false
587,false
599,false
598,false
605,false
607,false
602,false
608,false
593,false
581,false
581,false
583,false
572,false
570,false
568,false
575,false
584,false
592,false
604,false
608,false
603,false
595,false
583,false
563,false
562,false
561,false
562,false
563,false
567,false
574,false
571,false
572,false
587,false
572,false
554,false
547,false
543,false
545,false
558,false
605,false
660,false
633,false
624,false
616,false
589,false
577,false
580,false
586,false
600,false
613,false
699,false
785,false
732,false
656,false
629,false
603,false
596,false
1197,false
601,false
570,false
548,false
556,false
551,false
552,false
551,false
551,false
549,false
563,false
588,false
619,false
684,false
678,false
619,false
615,false
614,false
614,false
622,false
634,false
