duration,offline
704,false
675,false
652,false
633,false
623,false
619,false
602,false
601,false
602,false
594,false
590,false
583,false
583,false
572,false
577,false
569,false
570,false
568,false
560,false
568,false
554,false
558,false
984,false
544,false
549,false
541,false
550,false
532,false
549,false
527,false
525,false
528,false
542,false
525,false
535,false
536,false
530,false
529,false
527,false
542,false
509,false
531,false
519,false
521,false
518,false
509,false
517,false
508,false
516,false
507,false
503,false
508,false
501,false
502,false
501,false
497,false
500,false
492,false
497,false
495,false
488,false
493,false
498,false
971,false
494,false
480,false
490,false
487,false
474,false
483,false
490,false
480,false
484,false
486,false
479,false
484,false
484,false
480,false
481,false
479,false
479,false
477,false
484,false
477,false
476,false
475,false
481,false
473,false
475,false
477,false
469,false
461,false
474,false
475,false
461,false
465,false
475,false
466,false
929,false
472,false
457,false
462,false
461,false
464,false
453,false
455,false
462,false
465,false
454,false
460,false
463,false
461,false
459,false
455,false
455,false
459,false
449,false
450,false
455,false
457,false
463,false
450,false
453,false
459,false
459,false
452,false
452,false
452,false
458,false
449,false
454,false
453,false
459,false
458,false
453,false
904,false
460,false
450,false
449,false
455,false
457,false
448,false
448,false
454,false
451,false
457,false
446,false
448,false
337,false
485,false
324,false
376,false
354,false
311,false
447,false
355,false
551,false
444,false
439,false
449,false
449,false
448,false
445,false
448,false
455,false
448,false
439,false
452,false
452,false
459,false
445,false
451,false
905,false
452,false
446,false
903,false
451,false
445,false
451,false
908,false
451,false
443,false
441,false
453,false
453,false
446,false
442,false
448,false
456,false
446,false
444,false
445,false
442,false
894,false
438,false
1327,false
269,false
608,false
434,false
439,false
443,false
442,false
439,false
433,false
434,false
778,false
545,false
433,false
868,false
451,false
435,false
430,false
432,false
1318,false
441,false
439,false
494,false
376,false
445,false
288,false
595,false
435,false
1201,false
568,false
439,false
440,false
1136,false
644,false
442,false
824,false
320,false
645,false
448,false
453,false
447,false
446,false
891,false
454,false
275,false
612,false
444,false
444,false
450,false
455,false
443,false
445,false
450,false
450,false
451,false
441,false
900,false
449,false
446,false
445,false
450,false
456,false
448,false
441,false
900,false
453,false
450,false
903,false
900,false
448,false
451,false
456,false
442,false
900,false
444,false
449,false
447,false
446,false
453,false
451,false
445,false
448,false
451,false
440,false
443,false
890,false
455,false
447,false
447,false
444,false
449,false
451,false
446,false
447,false
446,false
450,false
450,false
447,false
451,false
888,false
456,false
448,false
451,false
908,false
451,false
448,false
449,false
458,false
443,false
455,false
438,false
442,false
439,false
901,false
442,false
448,false
444,false
443,false
452,false
445,false
446,false
450,false
442,false
455,false
446,false
450,false
448,false
446,false
448,false
453,false
448,false
443,false
447,false
457,false
446,false
447,false
897,false
460,false
448,false
446,false
448,false
458,false
455,false
448,false
452,false
457,false
456,false
456,false
453,false
455,false
462,false
458,false
455,false
907,false
297,false
614,false
456,false
464,false
455,false
459,false
455,false
461,false
465,false
454,false
454,false
457,false
466,false
454,false
452,false
454,false
465,false
457,false
453,false
1355,false
450,false
558,false
787,false
462,false
450,false
446,false
447,false
905,false
447,false
456,false
448,false
450,false
447,false
447,false
452,false
449,false
441,false
446,false
446,false
437,false
444,false
439,false
446,false
449,false
674,false
653,false
440,false
448,false
445,false
445,false
440,false
435,false
1331,false
432,false
438,false
440,false
446,false
341,false
364,false
616,false
1641,false
391,false
361,false
380,false
1592,false
438,false
431,false
436,false
876,false
447,false
442,false
433,false
437,false
435,false
431,false
437,false
447,false
436,false
437,false
436,false
887,false
440,false
434,false
434,false
882,false
442,false
435,false
435,false
435,false
438,false
443,false
442,false
434,false
433,false
441,false
446,false
889,false
439,false
444,false
453,false
440,false
440,false
440,false
437,false
442,false
448,false
441,false
430,false
437,false
885,false
432,false
446,false
436,false
437,false
443,false
434,false
443,false
444,false
433,false
437,false
436,false
439,false
440,false
438,false
440,false
433,false
441,false
439,false
446,false
441,false
438,false
441,false
433,false
434,false
444,false
443,false
439,false
873,false
377,false
418,false
346,false
363,false
264,false
1208,false
425,false
367,false
318,false
1080,false
1122,false
2837,false
420,false
423,false
433,false
427,false
434,false
425,false
426,false
427,false
430,false
433,false
428,false
425,false
427,false
423,false
856,false
858,false
420,false
418,false
423,false
434,false
417,false
434,false
424,false
422,false
423,false
423,false
430,false
431,false
424,false
424,false
418,false
420,false
426,false
426,false
862,false
427,false
421,false
421,false
862,false
424,false
430,false
422,false
425,false
422,false
428,false
861,false
427,false
424,false
425,false
423,false
427,false
436,false
425,false
425,false
425,false
423,false
425,false
433,false
423,false
430,false
423,false
423,false
420,false
426,false
420,false
423,false
425,false
425,false
422,false
419,false
420,false
432,false
421,false
430,false
421,false
423,false
419,false
425,false
425,false
424,false
426,false
423,false
424,false
417,false
420,false
424,false
425,false
427,false
426,false
424,false
421,false
423,false
424,false
426,false
436,false
426,false
425,false
420,false
424,false
425,false
429,false
426,false
432,false
421,false
424,false
422,false
425,false
424,false
425,false
412,false
420,false
418,false
420,false
423,false
424,false
428,false
421,false
422,false
418,false
419,false
426,false
422,false
426,false
426,false
417,false
419,false
417,false
419,false
426,false
428,false
423,false
429,false
420,false
416,false
422,false
429,false
426,false
426,false
422,false
421,false
423,false
427,false
424,false
421,false
420,false
421,false
425,false
425,false
425,false
422,false
420,false
421,false
420,false
421,false
428,false
432,false
426,false
428,false
426,false
430,false
436,false
432,false
437,false
425,false
428,false
426,false
435,false
428,false
426,false
418,false
424,false
425,false
430,false
429,false
426,false
428,false
420,false
419,false
424,false
424,false
426,false
432,false
424,false
426,false
419,false
429,false
427,false
431,false
424,false
431,false
420,false
422,false
420,false
428,false
422,false
422,false
416,false
422,false
418,false
423,false
423,false
428,false
421,false
428,false
418,false
410,false
419,false
424,false
423,false
418,false
416,false
416,false
410,false
413,false
420,false
412,false
420,false
414,false
414,false
412,false
408,false
413,false
415,false
419,false
420,false
414,false
422,false
412,false
415,false
416,false
412,false
411,false
421,false
419,false
417,false
417,false
412,false
412,false
413,false
415,false
420,false
412,false
420,false
413,false
