duration,offline
627,false
618,false
621,false
590,false
593,false
578,false
572,false
570,false
564,false
551,false
557,false
548,false
544,false
544,false
531,false
540,false
527,false
533,false
519,false
534,false
510,false
526,false
511,false
519,false
508,false
521,false
506,false
514,false
502,false
512,false
501,false
507,false
503,false
505,false
500,false
501,false
501,false
495,false
497,false
489,false
492,false
487,false
492,false
488,false
483,false
493,false
482,false
492,false
482,false
485,false
487,false
472,false
479,false
480,false
470,false
475,false
477,false
462,false
469,false
475,false
465,false
466,false
477,false
458,false
466,false
469,false
457,false
463,false
469,false
460,false
459,false
461,false
466,false
456,false
462,false
462,false
454,false
459,false
459,false
453,false
459,false
460,false
450,false
453,false
462,false
455,false
452,false
453,false
458,false
452,false
449,false
453,false
449,false
455,false
459,false
447,false
451,false
451,false
454,false
446,false
451,false
448,false
445,false
449,false
446,false
450,false
441,false
446,false
444,false
449,false
438,false
442,false
443,false
447,false
438,false
435,false
439,false
443,false
440,false
434,false
443,false
438,false
433,false
441,false
444,false
432,false
433,false
438,false
441,false
434,false
434,false
434,false
436,false
444,false
434,false
439,false
442,false
444,false
439,false
435,false
435,false
441,false
442,false
435,false
435,false
438,false
438,false
430,false
436,false
431,false
438,false
440,false
427,false
432,false
431,false
435,false
433,false
426,false
429,false
433,false
436,false
430,false
425,false
424,false
430,false
428,false
429,false
420,false
419,false
422,false
430,false
424,false
433,false
425,false
421,false
426,false
428,false
433,false
420,false
420,false
418,false
424,false
427,false
425,false
428,false
424,false
424,false
431,false
432,false
431,false
428,false
432,false
433,false
434,false
429,false
430,false
435,false
434,false
425,false
428,false
431,false
428,false
434,false
426,false
423,false
431,false
425,false
428,false
422,false
425,false
423,false
427,false
430,false
421,false
420,false
422,false
427,false
422,false
425,false
423,false
417,false
419,false
419,false
420,false
422,false
421,false
416,false
415,false
415,false
419,false
422,false
419,false
415,false
416,false
417,false
416,false
417,false
420,false
422,false
414,false
415,false
414,false
419,false
416,false
419,false
418,false
409,false
412,false
414,false
414,false
418,false
420,false
417,false
415,false
416,false
415,false
418,false
420,false
417,false
422,false
417,false
413,false
418,false
422,false
425,false
416,false
415,false
417,false
421,false
426,false
419,false
417,false
419,false
414,false
419,false
422,false
423,false
416,false
416,false
417,false
419,false
418,false
421,false
422,false
417,false
418,false
416,false
418,false
420,false
423,false
420,false
415,false
416,false
420,false
416,false
416,false
425,false
424,false
418,false
416,false
422,false
421,false
422,false
421,false
420,false
419,false
425,false
428,false
422,false
421,false
423,false
421,false
422,false
427,false
421,false
421,false
418,false
422,false
426,false
427,false
