"Laps","Time","Cumulative Time","Distance","Avg Pace","Avg HR","Max HR","Elev Gain","Elev Loss","Avg Run Cadence","Avg Stride Length","Calories","Avg Temperature","Best Pace","Max Run Cadence","Moving Time","Avg Moving Pace"
"1","4:59.6","4:59.6","1.00","5:00","133","148","0","17","162","1.24","45","24.0","4:38","222","4:59.6","5:00"
"2","4:46.8","9:46.5","0.97","4:55","145","162","1","4","159","1.28","49","19.0","4:16","163","4:46","4:54"
"3","5:03.0","14:49","1.00","5:03","151","161","5","3","155","1.28","55","18.0","4:34","163","5:00","5:00"
"4","4:55.4","19:45","1.00","4:55","166","176","2","3","157","1.29","61","17.0","4:25","161","4:55.4","4:55"
"5","4:49.6","24:35","0.98","4:55","165","173","16","0","157","1.29","59","16.0","4:44","165","4:48","4:53"
"Summary","24:35","24:35","4.95","4:58","152","176","24","27","158","1.28","269","18.8","4:16","222","24:29","4:57"
