"Laps","Time","Cumulative Time","Distance","Avg Pace","Avg HR","Max HR","Elev Gain","Elev Loss","Avg Run Cadence","Avg Stride Length","Calories","Avg Temperature","Best Pace","Max Run Cadence","Moving Time","Avg Moving Pace"
"1","4:38.9","4:38.9","1.00","4:39","134","147","26","1","157","1.37","41","24.0","4:00","169","4:38.9","4:39"
"2","3:58.8","8:37.7","1.00","3:59","144","150","0","11","160","1.57","40","21.0","3:36","170","3:58.8","3:59"
"3","1:50.2","10:28","0.50","3:41","138","145","0","17","155","1.74","16","20.0","3:31","174","1:48","3:37"
"Summary","10:28","10:28","2.50","4:11","139","150","26","29","158","1.51","97","22.2","3:31","174","10:26","4:11"
