"Laps","Time","Cumulative Time","Distance","Avg Pace","Avg HR","Max HR","Elev Gain","Elev Loss","Avg Run Cadence","Avg Stride Length","Calories","Avg Temperature","Best Pace","Max Run Cadence","Moving Time","Avg Moving Pace"
"1","3:53.1","3:53.1","1.00","3:53","142","152","1","6","161","1.60","42","23.0","3:27","229","3:53","3:53"
"2","3:49.0","7:42.0","1.00","3:49","147","154","1","1","159","1.65","44","22.0","3:36","163","3:49.0","3:49"
"3","3:51.7","11:34","1.00","3:52","152","157","1","1","159","1.63","46","21.0","3:37","163","3:51.7","3:52"
"4","4:02.0","15:36","1.00","4:02","160","169","1","1","158","1.57","52","22.0","3:33","163","4:02","4:02"
"5","2:02.8","17:39","0.53","3:51","167","171","2","1","158","1.64","27","22.0","3:40","161","2:01","3:47"
"Summary","17:39","17:39","4.53","3:54","152","171","7","11","159","1.61","211","22.0","3:27","229","17:37","3:53"
