"Laps","Time","Cumulative Time","Distance","Avg Pace","Avg HR","Max HR","Elev Gain","Elev Loss","Avg Run Cadence","Avg Stride Length","Calories","Avg Temperature","Best Pace","Max Run Cadence","Moving Time","Avg Moving Pace"
"1","4:51.1","4:51.1","1.00","4:51","134","143","28","1","162","1.28","41","20.0","4:00","230","4:51.1","4:51"
"2","4:11.7","9:02.9","1.00","4:12","133","141","0","11","159","1.50","35","15.0","3:46","173","4:11","4:11"
"3","2:01.3","11:04","0.52","3:54","136","140","0","17","156","1.64","17","13.0","3:43","167","1:57","3:46"
"Summary","11:04","11:04","2.52","4:24","134","143","28","29","160","1.43","93","16.8","3:43","230","10:59","4:22"
