"Laps","Time","Cumulative Time","Distance","Avg Pace","Avg HR","Max HR","Elev Gain","Elev Loss","Avg Run Cadence","Avg Stride Length","Calories","Avg Temperature","Best Pace","Max Run Cadence","Moving Time","Avg Moving Pace"
"1","4:15.7","4:15.7","1.00","4:16","143","156","1","1","154","1.52","47","27.0","3:46","170","4:11","4:11"
"2","4:00.0","8:15.7","1.00","4:00","158","161","4","2","157","1.60","51","26.0","3:50","161","4:00","4:00"
"3","3:05.1","11:21","0.78","3:57","161","167","0","0","157","1.61","40","25.0","3:33","161","3:04","3:56"
"Summary","11:21","11:21","2.78","4:05","153","167","5","3","156","1.57","138","26.1","3:33","170","11:15","4:03"
