"Laps","Time","Cumulative Time","Distance","Avg Pace","Avg HR","Max HR","Elev Gain","Elev Loss","Avg Run Cadence","Avg Stride Length","Calories","Avg Temperature","Best Pace","Max Run Cadence","Moving Time","Avg Moving Pace"
"1","3:45.4","3:45.4","1.00","3:45","137","151","2","2","154","1.73","38","27.0","2:03","165","3:40","3:40"
"2","0:29.1","4:14.5","0.04","11:34","146","152","0","0","51","1.69","5","26.0","3:26","161","0:08","3:11"
"3","3:49.8","8:04.4","1.00","3:50","146","157","4","1","155","1.68","43","25.0","3:43","163","3:49.8","3:50"
"4","3:41.1","11:46","1.00","3:41","158","163","2","2","157","1.73","47","24.0","3:25","161","3:41","3:41"
"5","0:20.2","12:06","0.03","12:31","157","164","0","0","63","1.27","4","24.0","3:43","159","0:14","8:42"
"Summary","12:06","12:06","3.07","3:56","147","164","9","6","149","1.70","137","25.3","2:03","165","11:33","3:46"
