"Laps","Time","Cumulative Time","Distance","Avg Pace","Avg HR","Max HR","Elev Gain","Elev Loss","Avg Run Cadence","Avg Stride Length","Calories","Avg Temperature","Best Pace","Max Run Cadence","Moving Time","Avg Moving Pace"
"1","4:25.9","4:25.9","1.00","4:26","135","146","4","1","161","1.40","41","19.0","4:00","239","4:25.9","4:26"
"2","4:06.0","8:31.9","1.00","4:06","144","151","4","3","159","1.54","42","14.0","3:42","169","4:06.0","4:06"
"3","4:06.5","12:38","1.00","4:06","147","157","10","9","156","1.56","43","12.0","4:01","170","4:06","4:06"
"4","2:06.8","14:45","0.53","3:59","155","163","0","0","159","1.59","24","11.0","3:29","163","2:06","3:57"
"Summary","14:45","14:45","3.53","4:11","144","163","18","14","158","1.51","150","14.5","3:29","239","14:44","4:10"
