"Laps","Time","Cumulative Time","Distance","Avg Pace","Avg HR","Max HR","Elev Gain","Elev Loss","Avg Run Cadence","Avg Stride Length","Calories","Avg Temperature","Best Pace","Max Run Cadence","Moving Time","Avg Moving Pace"
"1","2:10.2","2:10.2","0.41","5:21","138","146","1","0","165","1.14","27","30.0","4:43","225","2:10","5:21"
"2","4:16.9","6:27.1","1.00","4:17","143","147","4","0","162","1.44","58","28.0","3:51","167","4:16.9","4:17"
"3","4:35.1","11:02","1.00","4:35","151","165","2","1","151","1.44","66","25.0","3:40","165","4:30","4:30"
"4","3:24.5","14:27","0.83","4:07","163","184","0","0","161","1.51","53","24.0","3:33","167","3:24.5","4:07"
"5","3:53.1","18:20","1.00","3:53","179","186","0","2","164","1.57","66","24.0","3:36","170","3:53","3:53"
"6","0:36.8","18:57","0.16","3:44","175","177","0","0","164","1.63","10","24.0","3:22","167","0:36","3:39"
"Summary","18:57","18:57","4.40","4:18","156","186","7","3","160","1.45","280","25.8","3:22","225","18:50","4:17"
