"Laps","Time","Cumulative Time","Distance","Avg Pace","Avg HR","Max HR","Elev Gain","Elev Loss","Avg Run Cadence","Avg Stride Length","Calories","Avg Temperature","Best Pace","Max Run Cadence","Moving Time","Avg Moving Pace"
"1","4:24.7","4:24.7","1.00","4:25","131","142","2","1","158","1.44","47","26.0","4:08","167","4:24.7","4:25"
"2","3:53.1","8:17.8","1.00","3:53","145","149","4","5","160","1.61","50","24.0","3:41","163","3:53","3:53"
"3","2:38.8","10:57","0.67","3:57","148","152","2","2","160","1.59","37","23.0","3:41","163","2:38.8","3:57"
"Summary","10:57","10:57","2.67","4:06","140","152","8","8","159","1.53","134","24.6","3:41","167","10:57","4:06"
