"Laps","Time","Cumulative Time","Distance","Avg Pace","Avg HR","Max HR","Elev Gain","Elev Loss","Avg Run Cadence","Avg Stride Length","Calories","Avg Temperature","Best Pace","Max Run Cadence","Moving Time","Avg Moving Pace"
"1","4:00.2","4:00.2","1.00","4:00","128","144","2","2","156","1.60","35","19.0","3:26","169","3:58","3:58"
"2","3:58.4","7:58.6","1.00","3:58","136","144","4","2","156","1.61","39","16.0","3:52","159","3:58.4","3:58"
"3","3:50.6","11:49","1.00","3:51","146","152","3","3","157","1.66","42","15.0","3:45","165","3:50","3:50"
"4","1:09.8","12:59","0.31","3:43","145","149","3","2","157","1.71","12","14.0","3:44","159","1:09","3:40"
"Summary","12:59","12:59","3.31","3:55","137","152","12","10","157","1.63","128","16.4","3:26","169","12:55","3:54"
