"Laps","Time","Cumulative Time","Distance","Avg Pace","Avg HR","Max HR","Elev Gain","Elev Loss","Avg Run Cadence","Avg Stride Length","Calories","Avg Temperature","Best Pace","Max Run Cadence","Moving Time","Avg Moving Pace"
"1","4:34.0","4:34.0","1.00","4:34","130","145","31","3","159","1.38","39","21.0","3:37","177","4:29","4:29"
"2","4:06.8","8:40.8","1.00","4:07","134","144","11","18","163","1.49","36","17.0","3:39","170","4:06.8","4:07"
"3","4:15.6","12:56","1.00","4:16","138","144","17","6","160","1.46","38","16.0","3:53","167","4:15.6","4:16"
"4","4:03.6","17:00","1.00","4:04","131","144","5","29","158","1.56","31","15.0","3:43","170","4:01","4:01"
"5","4:02.5","21:03","1.00","4:03","134","139","0","9","160","1.55","31","14.0","3:32","167","4:02.5","4:03"
"6","4:10.8","25:13","1.00","4:11","138","142","0","0","159","1.51","32","14.0","4:01","161","4:10","4:10"
"7","4:03.9","29:17","1.00","4:04","139","145","1","1","158","1.56","31","14.0","3:56","169","4:03","4:03"
"8","4:05.9","33:23","1.00","4:06","139","144","1","3","159","1.53","30","14.0","3:49","163","4:05.9","4:06"
"9","4:07.6","37:31","1.00","4:08","141","145","0","2","159","1.52","33","13.0","3:57","165","4:07.6","4:08"
"10","0:33.3","38:04","0.14","4:05","140","143","0","0","158","1.55","3","13.0","3:57","161","0:32","3:55"
"11","0:15.6","38:20","0.10","2:44","117","125","0","0","161","2.28","0","15.0","2:23","188","0:15.6","2:44"
"12","0:39.5","38:59","0.12","5:17","140","145","0","0","159","1.19","4","15.0","2:25","188","0:39","5:13"
"13","0:15.6","39:15","0.10","2:40","140","143","1","0","174","2.15","2","15.0","2:30","183","0:15.6","2:40"
"14","0:48.0","40:03","0.14","5:34","149","157","0","1","157","1.14","7","14.0","2:30","185","0:48.0","5:34"
"15","0:15.5","40:18","0.10","2:28","139","143","0","0","177","2.29","2","14.0","2:25","188","0:15.5","2:28"
"16","0:38.4","40:57","0.12","5:17","151","157","0","0","158","1.19","6","14.0","2:28","185","0:38","5:14"
"17","0:15.4","41:12","0.09","2:46","145","148","0","0","174","2.08","2","14.0","2:17","185","0:15","2:42"
"18","0:47.0","41:59","0.14","5:25","154","161","2","1","158","1.17","8","14.0","2:17","189","0:47","5:25"
"19","0:14.8","42:14","0.10","2:27","143","146","0","0","175","2.33","2","14.0","2:16","189","0:14.8","2:27"
"20","0:37.2","42:51","0.13","4:54","155","159","0","0","159","1.29","6","14.0","2:16","188","0:37","4:52"
"21","0:15.0","43:06","0.09","2:39","150","152","0","0","151","2.49","2","14.0","2:20","187","0:15","2:39"
"22","0:48.1","43:54","0.16","5:10","158","164","0","0","150","1.29","9","13.0","2:26","189","0:48.1","5:10"
"23","0:14.3","44:09","0.10","2:22","147","150","0","0","178","2.37","2","13.0","2:06","196","0:14","2:19"
"24","0:38.8","44:48","0.13","5:07","161","166","0","0","159","1.23","7","13.0","2:06","196","0:38.8","5:07"
"25","0:15.4","45:03","0.10","2:33","151","156","0","0","176","2.23","2","13.0","2:15","189","0:15","2:30"
"26","0:47.9","45:51","0.14","5:36","161","167","0","0","159","1.13","9","13.0","2:12","191","0:47.9","5:36"
"27","0:14.3","46:05","0.10","2:24","147","151","0","0","177","2.35","2","13.0","2:04","196","0:14","2:21"
"28","0:40.9","46:46","0.13","5:09","162","167","0","0","150","1.29","8","13.0","2:12","196","0:40.9","5:09"
"29","0:15.2","47:01","0.10","2:39","152","155","0","0","174","2.16","2","13.0","2:15","189","0:15","2:37"
"30","0:08.8","47:10","0.04","3:45","143","159","0","0","158","1.69","1","13.0","2:12","189","0:08.8","3:45"
"31","4:41.5","51:51","1.00","4:42","140","150","23","0","158","1.35","32","14.0","4:16","167","4:41.5","4:42"
"32","4:16.9","56:08","1.00","4:17","143","149","11","0","160","1.46","31","13.0","4:05","167","4:16.9","4:17"
"33","3:25.5","59:34","0.86","4:00","139","146","0","24","161","1.56","21","13.0","3:26","165","3:25","3:59"
"Summary","59:34","59:34","14.23","4:11","139","167","103","99","160","1.49","471","14.7","2:04","196","59:20","4:10"
