"Laps","Time","Cumulative Time","Distance","Avg Pace","Avg HR","Max HR","Elev Gain","Elev Loss","Avg Run Cadence","Avg Stride Length","Calories","Avg Temperature","Best Pace","Max Run Cadence","Moving Time","Avg Moving Pace"
"1","4:13.1","4:13.1","1.00","4:13","151","164","1","0","158","1.50","60","30.0","3:40","170","4:12","4:12"
"2","3:59.8","8:12.9","1.00","4:00","165","168","3","1","160","1.57","63","30.0","3:51","163","3:59","3:59"
"3","3:51.4","12:04","1.00","3:51","169","171","0","3","160","1.62","62","29.0","3:32","165","3:51.4","3:51"
"4","0:18.8","12:23","0.09","3:33","168","169","0","1","162","1.74","5","29.0","3:54","167","0:18.8","3:33"
"Summary","12:23","12:23","3.09","4:01","162","171","4","5","159","1.57","190","29.7","3:32","170","12:21","4:00"
