"Laps","Time","Cumulative Time","Distance","Avg Pace","Avg HR","Max HR","Elev Gain","Elev Loss","Avg Run Cadence","Avg Stride Length","Calories","Avg Temperature","Best Pace","Max Run Cadence","Moving Time","Avg Moving Pace"
"1","4:21.5","4:21.5","1.00","4:21","129","141","13","4","165","1.39","45","26.0","3:59","180","4:21.5","4:21"
"2","4:19.7","8:41.1","1.00","4:20","145","149","22","0","164","1.41","53","24.0","4:06","170","4:19.7","4:20"
"3","4:18.9","13:00","1.00","4:19","150","156","29","0","161","1.44","57","22.0","4:05","165","4:18.9","4:19"
"4","0:18.0","13:18","0.07","4:12","158","159","3","0","161","1.48","4","22.0","4:37","163","0:17","3:58"
"Summary","13:18","13:18","3.07","4:20","141","159","66","4","164","1.41","159","24.0","3:59","180","13:17","4:20"
