"Laps","Time","Cumulative Time","Distance","Avg Pace","Avg HR","Max HR","Elev Gain","Elev Loss","Avg Run Cadence","Avg Stride Length","Calories","Avg Temperature","Best Pace","Max Run Cadence","Moving Time","Avg Moving Pace"
"1","4:49.9","4:49.9","1.00","4:50","134","140","0","1","163","1.27","57","22.0","4:21","167","4:49","4:49"
"2","4:21.7","9:11.6","1.00","4:22","140","144","1","1","162","1.42","52","23.0","4:06","165","4:21.7","4:22"
"3","2:36.2","11:48","0.63","4:07","141","144","0","0","162","1.50","30","24.0","3:53","165","2:36","4:06"
"4","0:02.3","11:50","0.01","3:06","143","143","0","0","163","1.98","0","24.0","3:53","163","0:02.3","3:06"
"Summary","11:50","11:50","2.65","4:28","138","144","1","2","162","1.38","139","22.8","3:53","167","11:49","4:28"
