"Laps","Time","Cumulative Time","Distance","Avg Pace","Avg HR","Max HR","Elev Gain","Elev Loss","Avg Run Cadence","Avg Stride Length","Calories","Avg Temperature","Best Pace","Max Run Cadence","Moving Time","Avg Moving Pace"
"1","5:07.0","5:07.0","1.00","5:07","135","146","11","10","154","1.27","54","23.0","4:26","167","5:07","5:07"
"2","4:16.9","9:24.0","1.00","4:17","145","151","4","5","155","1.51","50","22.0","3:56","161","4:16.9","4:17"
"3","2:56.6","12:21","0.73","4:03","152","157","7","7","154","1.60","37","21.0","3:53","159","2:55","4:01"
"Summary","12:21","12:21","2.73","4:32","143","157","22","21","154","1.43","141","22.2","3:53","167","12:19","4:31"
