"Laps","Time","Cumulative Time","Distance","Avg Pace","Avg HR","Max HR","Elev Gain","Elev Loss","Avg Run Cadence","Avg Stride Length","Calories","Avg Temperature","Best Pace","Max Run Cadence","Moving Time","Avg Moving Pace"
"1","4:27.7","4:27.7","1.00","4:28","148","157","18","7","154","1.46","51","19.0","4:04","167","4:19","4:19"
"2","4:30.8","8:58.5","1.00","4:31","157","164","6","14","157","1.41","57","18.0","4:08","163","4:30.8","4:31"
"3","0:07.4","9:05.9","0.02","6:54","163","166","0","0","156","0.93","1","17.0","4:57","157","0:06","5:36"
"Summary","9:05.9","9:05.9","2.02","4:31","152","166","24","21","155","1.43","109","18.5","4:04","167","8:55.8","4:26"
