"Laps","Time","Cumulative Time","Distance","Avg Pace","Avg HR","Max HR","Elev Gain","Elev Loss","Avg Run Cadence","Avg Stride Length","Calories","Avg Temperature","Best Pace","Max Run Cadence","Moving Time","Avg Moving Pace"
"1","4:23.4","4:23.4","1.00","4:23","135","145","0","1","160","1.42","53","26.0","3:48","172","4:20","4:20"
"2","3:44.2","8:07.6","0.93","4:00","148","154","0","0","162","1.54","53","24.0","3:39","167","3:44","4:00"
"3","1:55.9","10:03","0.53","3:38","153","159","2","0","162","1.70","28","22.0","3:21","166","1:55.9","3:38"
"4","0:22.8","10:26","0.11","3:35","159","160","0","0","163","1.72","5","22.0","3:36","165","0:22.8","3:34"
"5","0:05.3","10:32","0.01","6:15","157","158","0","0","162","0.99","1","22.0","3:36","163","0:05","5:52"
"Summary","10:32","10:32","2.58","4:04","144","160","2","1","161","1.52","140","24.4","3:21","172","10:28","4:03"
