"Laps","Time","Cumulative Time","Distance","Avg Pace","Avg HR","Max HR","Elev Gain","Elev Loss","Avg Run Cadence","Avg Stride Length","Calories","Avg Temperature","Best Pace","Max Run Cadence","Moving Time","Avg Moving Pace"
"1","4:25.8","4:25.8","1.00","4:26","133","141","0","1","157","1.44","43","20.0","4:09","166","4:25","4:25"
"2","4:10.5","8:36.3","1.00","4:10","150","161","9","11","159","1.50","49","17.0","3:26","171","4:10","4:10"
"3","4:10.7","12:47","1.00","4:11","155","163","2","0","158","1.52","51","15.0","3:33","163","4:10.7","4:11"
"4","0:19.8","13:07","0.09","3:50","159","168","0","0","158","1.65","4","15.0","4:01","159","0:19","3:41"
"Summary","13:07","13:07","3.09","4:15","146","168","11","12","158","1.49","147","17.3","3:26","171","13:05","4:14"
