"Laps","Time","Cumulative Time","Distance","Avg Pace","Avg HR","Max HR","Elev Gain","Elev Loss","Avg Run Cadence","Avg Stride Length","Calories","Avg Temperature","Best Pace","Max Run Cadence","Moving Time","Avg Moving Pace"
"1","4:36.4","4:36.4","1.00","4:36","134","155","24","20","161","1.35","42","20.0","3:35","178","4:32","4:32"
"2","4:42.6","9:18.9","1.00","4:43","147","150","23","0","161","1.32","50","16.0","4:23","170","4:42.6","4:43"
"3","4:33.0","13:52","1.00","4:33","149","158","29","0","160","1.38","49","14.0","4:23","163","4:33.0","4:33"
"4","0:31.0","14:23","0.12","4:24","159","160","7","0","161","1.42","6","13.0","4:27","163","0:30","4:15"
"Summary","14:23","14:23","3.12","4:37","144","160","83","20","160","1.35","147","16.5","3:35","178","14:18","4:35"
