"Laps","Time","Cumulative Time","Distance","Avg Pace","Avg HR","Max HR","Elev Gain","Elev Loss","Avg Run Cadence","Avg Stride Length","Calories","Avg Temperature","Best Pace","Max Run Cadence","Moving Time","Avg Moving Pace"
"1","4:08.4","4:08.4","1.00","4:08","134","141","12","0","156","1.55","36","15.0","3:48","165","4:08.4","4:08"
"2","4:20.6","8:28.9","1.00","4:21","139","144","7","15","159","1.45","38","13.0","3:31","167","4:20","4:20"
"3","1:22.3","9:51.3","0.35","3:55","137","141","0","10","161","1.59","12","12.0","3:35","165","1:22","3:54"
"Summary","9:51.3","9:51.3","2.35","4:12","137","144","19","25","158","1.51","86","13.7","3:31","167","9:50.4","4:11"
