"Laps","Time","Cumulative Time","Distance","Avg Pace","Avg HR","Max HR","Elev Gain","Elev Loss","Avg Run Cadence","Avg Stride Length","Calories","Avg Temperature","Best Pace","Max Run Cadence","Moving Time","Avg Moving Pace"
"1","4:25.0","4:25.0","1.00","4:25","148","165","19","0","155","1.46","51","16.0","3:56","163","4:24","4:24"
"2","4:13.9","8:38.8","1.00","4:14","110","139","6","10","154","1.53","23","16.0","3:33","165","4:13.9","4:14"
"3","2:52.4","11:31","0.77","3:44","91","95","8","19","161","1.66","9","16.0","3:22","169","2:51","3:43"
"Summary","11:31","11:31","2.77","4:10","120","165","33","29","156","1.54","83","16.0","3:22","169","11:29","4:09"
