"Laps","Time","Cumulative Time","Distance","Avg Pace","Avg HR","Max HR","Elev Gain","Elev Loss","Avg Run Cadence","Avg Stride Length","Calories","Avg Temperature","Best Pace","Max Run Cadence","Moving Time","Avg Moving Pace"
"1","4:17.1","4:17.1","0.97","4:26","126","138","0","16","162","1.39","33","19.0","4:16","173","4:17","4:26"
"2","4:19.1","8:36.2","0.99","4:22","139","144","1","4","158","1.45","38","14.0","4:00","161","4:19","4:22"
"3","4:38.3","13:14","1.00","4:38","129","140","4","3","157","1.38","33","13.0","4:12","169","4:38","4:38"
"4","4:31.0","17:45","1.00","4:31","140","144","18","1","156","1.42","35","12.0","4:18","161","4:31.0","4:31"
"5","0:00.7","17:46","0.00","2:42","140","140","0","0","159","2.33","0","12.0","4:31","159","0:00.7","2:42"
"Summary","17:46","17:46","3.96","4:29","133","144","23","24","158","1.41","139","14.4","4:00","173","17:46","4:29"
