"Laps","Time","Cumulative Time","Distance","Avg Pace","Avg HR","Max HR","Elev Gain","Elev Loss","Avg Run Cadence","Avg Stride Length","Calories","Avg Temperature","Best Pace","Max Run Cadence","Moving Time","Avg Moving Pace"
"1","0:39.7","0:39.7","0.14","4:47","101","106","3","0","136","1.53","2","8.0","3:28","173","0:38","4:35"
"2","1:39.1","2:18.8","0.22","7:41","128","153","0","1","130","1.00","13","8.0","3:42","160","1:39","7:40"
"3","0:37.5","2:56.3","0.14","4:26","107","113","4","0","155","1.46","3","7.0","3:00","166","0:37","4:22"
"4","1:20.6","4:16.9","0.22","6:14","145","161","0","3","144","1.12","14","7.0","3:17","163","1:20.6","6:14"
"5","0:38.2","4:55.1","0.15","4:21","137","151","4","0","152","1.51","5","7.0","3:23","168","0:38","4:20"
"6","1:20.9","6:16.0","0.21","6:34","147","163","0","4","144","1.06","14","6.0","3:24","233","1:20.9","6:34"
"7","0:37.5","6:53.4","0.14","4:23","136","144","2","0","154","1.49","4","6.0","3:05","167","0:37","4:20"
"8","1:15.4","8:08.8","0.21","6:07","149","165","0","2","134","1.22","12","6.0","3:13","156","1:15.4","6:07"
"9","0:37.4","8:46.2","0.14","4:18","139","147","2","0","164","1.42","5","6.0","2:58","229","0:37","4:16"
"10","1:25.5","10:12","0.21","6:40","144","167","1","2","127","1.18","14","6.0","3:09","155","1:25.5","6:40"
"11","0:37.5","10:49","0.15","4:09","139","146","5","0","153","1.57","5","6.0","2:52","170","0:37","4:06"
"12","1:14.7","12:04","0.20","6:17","150","168","0","5","127","1.25","13","6.0","3:05","157","1:13","6:09"
"13","0:36.7","12:41","0.14","4:17","142","156","4","0","167","1.40","5","6.0","2:59","245","0:36","4:12"
"14","1:17.6","13:58","0.21","6:17","155","170","0","3","133","1.19","14","6.0","3:04","154","1:17.6","6:17"
"15","0:36.7","14:35","0.15","4:05","140","151","4","0","160","1.53","5","6.0","3:05","180","0:36.7","4:05"
"16","1:21.9","15:57","0.21","6:38","151","169","0","4","138","1.09","14","6.0","3:04","155","1:21.9","6:38"
"17","0:36.8","16:34","0.15","4:10","138","153","4","0","150","1.61","4","6.0","3:11","173","0:36","4:04"
"18","1:18.0","17:52","0.21","6:13","154","170","0","3","135","1.19","14","6.0","3:09","157","1:18.0","6:13"
"19","0:36.5","18:28","0.15","3:59","145","165","2","1","166","1.51","5","6.0","3:08","228","0:36.5","3:59"
"20","2:00.2","20:28","0.23","8:34","144","174","0","2","112","1.04","18","6.0","3:01","154","1:50","7:51"
"21","0:15.5","20:44","0.08","3:21","120","121","0","0","166","1.80","1","6.0","2:34","190","0:15.5","3:21"
"22","0:38.1","21:22","0.08","7:35","137","154","1","0","134","0.99","4","6.0","2:38","189","0:38","7:34"
"23","0:19.6","21:41","0.11","3:00","137","144","2","0","154","2.16","2","6.0","2:14","186","0:19","2:55"
"24","0:57.3","22:39","0.10","9:08","147","161","1","0","116","0.95","9","6.0","2:14","186","0:56","8:56"
"25","0:15.1","22:54","0.08","3:10","129","133","0","0","147","2.15","1","6.0","2:12","189","0:15","3:08"
"26","0:38.1","23:32","0.07","9:37","143","149","0","2","122","0.85","4","6.0","2:06","191","0:38","9:36"
"27","0:16.3","23:48","0.09","2:56","135","141","0","0","151","2.26","2","6.0","2:01","191","0:16","2:53"
"28","0:39.2","24:27","0.09","7:08","144","153","0","2","108","1.30","5","5.0","2:07","191","0:39","7:05"
"29","0:16.2","24:44","0.08","3:22","135","139","1","0","185","1.61","2","5.0","2:24","233","0:16","3:19"
"30","0:35.3","25:19","0.08","7:00","148","157","1","0","109","1.31","5","5.0","2:28","191","0:35.3","7:00"
"31","0:17.8","25:37","0.10","2:52","145","149","2","0","173","2.02","2","5.0","2:28","193","0:17.8","2:52"
"32","1:08.1","26:45","0.12","9:41","147","162","0","0","124","0.83","10","5.0","2:31","189","1:08","9:41"
"33","0:14.4","26:59","0.08","3:10","125","129","0","0","196","1.61","1","6.0","2:20","231","0:14","3:05"
"34","0:28.3","27:27","0.07","6:30","144","150","0","2","136","1.13","3","5.0","2:20","191","0:28","6:26"
"35","0:15.4","27:43","0.08","3:02","142","148","0","0","166","1.98","2","5.0","2:19","196","0:15.4","3:02"
"36","0:48.8","28:32","0.09","9:06","148","155","0","2","130","0.85","7","5.0","2:35","194","0:48.8","9:06"
"37","5:33.5","34:05","1.33","4:11","138","150","4","26","160","1.50","38","5.0","3:42","167","5:33","4:10"
"Summary","34:05","34:05","6.30","5:24","141","174","48","66","141","1.29","281","5.9","2:01","245","33:44","5:21"
