"Laps","Time","Cumulative Time","Distance","Avg Pace","Avg HR","Max HR","Elev Gain","Elev Loss","Avg Run Cadence","Avg Stride Length","Calories","Avg Temperature","Best Pace","Max Run Cadence","Moving Time","Avg Moving Pace"
"1","4:58.1","4:58.1","1.00","4:58","146","154","4","3","159","1.27","69","28.0","4:21","244","4:58.1","4:58"
"2","4:45.2","9:43.3","1.00","4:45","147","152","1","1","157","1.34","66","25.0","4:18","161","4:44","4:44"
"3","2:39.3","12:23","0.59","4:31","152","159","3","3","158","1.41","38","25.0","4:08","165","2:39","4:30"
"Summary","12:23","12:23","2.59","4:47","148","159","8","7","158","1.33","173","26.2","4:08","244","12:21","4:46"
