"Laps","Time","Cumulative Time","Distance","Avg Pace","Avg HR","Max HR","Elev Gain","Elev Loss","Avg Run Cadence","Avg Stride Length","Calories","Avg Temperature","Best Pace","Max Run Cadence","Moving Time","Avg Moving Pace"
"1","0:41.3","0:41.3","0.20","3:25","128","154","1","1","162","1.80","4","12.0","2:39","189","0:41","3:24"
"2","1:01.2","1:42.5","0.17","5:52","152","158","0","0","156","1.09","11","11.0","3:18","182","1:01","5:51"
"3","0:41.5","2:24.0","0.25","2:46","148","158","0","0","180","2.01","7","10.0","2:39","187","0:41","2:44"
"4","1:00.9","3:24.9","0.20","5:05","153","161","0","9","157","1.26","11","9.0","2:49","180","1:00.9","5:05"
"5","0:40.5","4:05.4","0.23","2:58","148","161","0","1","179","1.88","7","9.0","2:51","187","0:40.5","2:58"
"6","0:49.7","4:55.1","0.19","4:28","159","164","0","10","157","1.43","9","8.0","2:50","182","0:49","4:25"
"7","0:44.5","5:39.6","0.27","2:47","154","166","0","3","177","2.03","8","8.0","2:30","183","0:44.5","2:47"
"8","0:44.5","6:24.1","0.14","5:23","165","169","0","0","157","1.19","9","8.0","2:50","177","0:44","5:20"
"9","0:42.2","7:06.3","0.26","2:45","160","168","1","0","179","2.03","8","8.0","2:31","185","0:42.2","2:45"
"10","0:41.6","7:47.9","0.12","5:42","168","171","1","0","157","1.12","8","7.0","2:52","182","0:41","5:37"
"11","0:43.1","8:31.0","0.23","3:09","165","174","4","0","173","1.84","8","7.0","3:05","177","0:43","3:08"
"12","0:45.2","9:16.3","0.14","5:15","169","174","7","0","148","1.29","9","7.0","3:04","174","0:45.2","5:16"
"13","0:43.3","9:59.6","0.23","3:12","162","171","2","0","173","1.81","8","7.0","3:05","177","0:43","3:11"
"14","0:30.5","10:30","0.11","4:47","171","173","1","0","158","1.33","6","7.0","3:05","177","0:30","4:42"
"15","0:42.3","11:12","0.21","3:19","167","173","2","0","171","1.76","9","7.0","3:13","176","0:42.3","3:19"
"16","3:00.7","14:13","0.43","6:58","141","174","8","8","127","1.13","25","8.0","3:20","172","2:47","6:26"
"17","0:40.2","14:53","0.24","2:50","145","159","5","6","175","2.02","6","8.0","2:56","183","0:40.2","2:50"
"18","1:00.4","15:54","0.19","5:14","157","163","1","4","157","1.22","11","8.0","3:09","175","1:00","5:12"
"19","0:40.2","16:34","0.24","2:45","155","162","2","5","178","2.04","7","7.0","2:38","186","0:40","2:44"
"20","0:59.6","17:34","0.20","5:00","158","166","0","4","158","1.27","11","7.0","2:38","183","0:59.6","5:00"
"21","0:40.4","18:14","0.25","2:39","151","162","0","8","181","2.08","6","7.0","2:45","189","0:40","2:38"
"22","0:50.4","19:04","0.16","5:22","163","167","2","0","158","1.18","10","7.0","2:49","186","0:50.4","5:22"
"23","0:43.4","19:48","0.24","2:58","160","169","0","0","177","1.91","8","7.0","2:41","185","0:43","2:56"
"24","0:47.0","20:35","0.15","5:17","166","171","2","2","157","1.20","9","7.0","2:57","177","0:47.0","5:17"
"25","0:41.6","21:16","0.22","3:13","160","171","5","0","175","1.78","8","7.0","3:02","183","0:41.6","3:13"
"26","0:40.2","21:56","0.10","6:31","170","173","6","0","158","0.97","8","7.0","3:15","172","0:40","6:29"
"27","0:41.0","22:38","0.22","3:09","164","171","3","0","173","1.83","8","7.0","3:26","179","0:41","3:09"
"28","0:40.5","23:18","0.14","4:56","171","173","4","0","158","1.28","8","7.0","3:26","177","0:40","4:52"
"29","0:40.3","23:58","0.21","3:12","167","171","5","0","172","1.82","8","7.0","3:08","177","0:40.3","3:12"
"30","0:31.5","24:30","0.10","5:18","170","173","2","1","157","1.20","6","6.0","3:17","172","0:31","5:12"
"31","0:40.2","25:10","0.20","3:18","164","169","3","0","174","1.74","8","7.0","2:58","180","0:40","3:17"
"32","3:26.1","28:36","0.21","16:21","132","172","1","1","37","1.67","19","7.0","3:14","177","0:52","4:08"
"33","0:40.4","29:16","0.22","3:06","137","160","0","2","165","1.96","3","8.0","2:37","189","0:40.4","3:06"
"34","1:01.2","30:18","0.16","6:16","160","165","1","2","156","1.02","11","8.0","2:53","181","1:01","6:15"
"35","0:39.4","30:57","0.24","2:47","158","168","3","0","181","1.99","7","7.0","2:55","188","0:39","2:45"
"36","1:01.7","31:59","0.21","4:51","163","170","0","2","151","1.36","12","7.0","2:58","181","1:01.7","4:51"
"37","0:41.7","32:40","0.23","3:01","158","168","1","0","178","1.86","7","7.0","2:53","188","0:41.7","3:01"
"38","0:51.9","33:32","0.17","5:03","165","171","0","2","157","1.26","10","7.0","2:53","182","0:51.9","5:03"
"39","0:42.8","34:15","0.29","2:26","158","167","0","7","180","2.27","7","6.0","2:24","189","0:42.8","2:26"
"40","0:50.4","35:06","0.13","6:15","165","170","0","3","157","1.02","10","6.0","2:52","182","0:50","6:12"
"41","0:41.8","35:47","0.20","3:25","162","169","5","0","177","1.65","7","6.0","2:49","183","0:41.8","3:25"
"42","0:41.0","36:28","0.13","5:13","170","174","6","0","156","1.23","8","6.0","3:26","177","0:41.0","5:13"
"43","0:40.4","37:09","0.21","3:15","167","173","1","0","176","1.75","8","6.0","3:17","182","0:40","3:13"
"44","0:41.9","37:51","0.14","5:09","172","174","0","0","149","1.30","8","6.0","3:17","181","0:41.9","5:09"
"45","0:44.6","38:35","0.26","2:54","165","173","3","1","178","1.94","8","6.0","2:45","183","0:44","2:52"
"46","0:32.4","39:07","0.09","5:58","173","176","0","0","157","1.07","7","6.0","2:50","181","0:32.4","5:58"
"47","0:40.7","39:48","0.22","3:03","169","174","2","0","178","1.84","8","6.0","2:50","184","0:40","3:00"
"48","5:19.6","45:08","0.16","32:29","124","175","1","4","17","1.82","19","8.0","3:05","185","1:25","8:38"
"49","0:15.3","45:23","0.02","12:51","114","119","0","1","108","0.72","0","10.0","9:49","111","0:15","12:38"
"50","11:40","57:03","2.44","4:47","135","148","16","41","159","1.31","55","8.0","3:49","169","11:40","4:47"
"Summary","57:03","57:03","11.96","4:46","149","176","107","129","140","1.51","483","7.6","2:24","189","50:11","4:12"
