"Laps","Time","Cumulative Time","Distance","Avg Pace","Avg HR","Max HR","Elev Gain","Elev Loss","Avg Run Cadence","Avg Stride Length","Calories","Avg Temperature","Best Pace","Max Run Cadence","Moving Time","Avg Moving Pace"
"1","4:53.2","4:53.2","1.00","4:53","131","143","1","5","165","1.24","51","26.0","4:27","172","4:53.2","4:53"
"2","4:42.7","9:35.9","1.00","4:43","140","149","1","1","164","1.30","54","24.0","4:23","167","4:42.7","4:43"
"3","4:23.5","13:59","1.00","4:24","146","156","2","1","162","1.40","55","23.0","3:55","167","4:23","4:23"
"4","4:25.5","18:25","1.00","4:26","155","166","1","2","161","1.40","61","24.0","4:02","167","4:25.5","4:26"
"5","4:16.3","22:41","1.00","4:16","158","163","0","0","163","1.44","60","24.0","4:06","169","4:16","4:16"
"6","4:31.3","27:13","1.00","4:31","154","163","5","1","161","1.37","57","24.0","4:04","173","4:28","4:28"
"7","4:20.1","31:33","1.00","4:20","133","141","2","1","164","1.41","30","23.0","4:28","170","4:20","4:20"
"8","4:19.1","35:52","1.00","4:19","133","140","1","3","163","1.42","30","24.0","3:55","167","4:19","4:19"
"9","4:23.1","40:15","1.00","4:23","133","136","4","1","164","1.39","30","24.0","4:13","169","4:23","4:23"
"10","4:18.3","44:33","1.00","4:18","134","137","0","2","164","1.42","30","25.0","4:00","167","4:18","4:18"
"11","4:24.5","48:58","1.00","4:24","130","137","1","2","164","1.39","27","26.0","4:11","173","4:24.5","4:24"
"12","4:12.2","53:10","1.00","4:12","136","140","5","2","163","1.46","31","26.0","4:05","169","4:12","4:12"
"13","4:12.6","57:22","1.00","4:13","136","141","2","1","163","1.46","31","26.0","4:00","167","4:12","4:12"
"14","4:11.7","1:01:34","1.00","4:12","142","147","1","2","163","1.46","37","25.0","4:10","167","4:11.7","4:12"
"15","4:09.3","1:05:43","1.00","4:09","138","144","0","2","163","1.47","31","25.0","3:56","170","4:09","4:09"
"16","4:24.6","1:10:08","1.00","4:25","140","145","3","3","163","1.39","36","25.0","4:01","167","4:24.6","4:25"
"17","0:20.0","1:10:28","0.07","4:27","138","140","0","1","162","1.39","2","26.0","4:43","163","0:19","4:14"
"Summary","1:10:28","1:10:28","16.07","4:23","140","166","31","33","163","1.40","653","24.6","3:55","173","1:10:21","4:23"
