"Laps","Time","Cumulative Time","Distance","Avg Pace","Avg HR","Max HR","Elev Gain","Elev Loss","Avg Run Cadence","Avg Stride Length","Calories","Avg Temperature","Best Pace","Max Run Cadence","Moving Time","Avg Moving Pace"
"1","4:07.2","4:07.2","1.00","4:07","132","139","6","3","163","1.49","36","21.0","3:49","222","4:07.2","4:07"
"2","3:49.2","7:56.4","1.00","3:49","144","149","4","5","161","1.63","38","17.0","3:33","165","3:49","3:49"
"3","0:33.7","8:30.2","0.15","3:46","147","149","0","0","160","1.66","6","15.0","3:44","163","0:33","3:41"
"Summary","8:30.2","8:30.2","2.15","3:57","138","149","10","8","162","1.56","80","18.8","3:33","222","8:29.2","3:57"
