"Laps","Time","Cumulative Time","Distance","Avg Pace","Avg HR","Max HR","Elev Gain","Elev Loss","Avg Run Cadence","Avg Stride Length","Calories","Avg Temperature","Best Pace","Max Run Cadence","Moving Time","Avg Moving Pace"
"1","5:03.9","5:03.9","1.00","5:04","135","149","33","3","159","1.24","44","21.0","4:23","173","5:03.9","5:04"
"2","4:12.6","9:16.5","1.00","4:13","133","146","5","15","157","1.51","35","17.0","3:41","166","4:12","4:12"
"3","4:34.2","13:51","1.00","4:34","141","150","21","5","159","1.37","42","16.0","4:13","165","4:34","4:34"
"4","4:08.9","18:00","1.00","4:09","136","150","1","12","154","1.57","33","15.0","3:53","165","4:08.9","4:09"
"5","4:10.7","22:10","1.00","4:11","142","145","0","6","156","1.53","35","15.0","3:51","165","4:10","4:10"
"6","1:49.1","23:59","0.42","4:20","139","144","0","13","158","1.46","13","14.0","3:50","166","1:48","4:17"
"7","1:01.8","25:01","0.32","3:14","136","159","3","0","160","1.93","6","15.0","3:06","177","1:01.8","3:14"
"8","1:31.2","26:32","0.29","5:18","151","162","4","0","151","1.25","15","15.0","3:12","168","1:31","5:18"
"9","1:00.5","27:33","0.30","3:19","155","162","0","3","170","1.78","10","15.0","3:01","174","1:00","3:17"
"10","1:30.1","29:03","0.25","6:02","152","166","0","5","148","1.12","15","14.0","3:15","172","1:30","6:01"
"11","1:01.4","30:04","0.31","3:17","151","174","4","1","172","1.77","10","14.0","3:07","177","1:01.4","3:17"
"12","1:27.6","31:32","0.24","6:11","155","175","3","0","146","1.11","15","13.0","3:35","172","1:27","6:08"
"13","1:01.2","32:33","0.31","3:16","129","141","0","2","176","1.74","5","13.0","2:52","185","1:01.2","3:16"
"14","1:31.4","34:05","0.24","6:17","147","167","0","2","134","1.19","14","13.0","3:17","177","1:31","6:15"
"15","1:02.8","35:07","0.35","2:58","134","143","0","2","174","1.93","6","13.0","2:56","180","1:02.8","2:58"
"16","1:30.8","36:38","0.29","5:11","155","175","0","3","128","1.51","15","12.0","3:01","174","1:30.8","5:11"
"17","1:01.2","37:39","0.31","3:18","159","172","1","4","174","1.74","10","12.0","2:51","180","1:01","3:17"
"18","1:30.1","39:10","0.24","6:16","156","174","0","4","142","1.12","15","12.0","3:25","231","1:30","6:15"
"19","1:05.5","40:15","0.36","3:03","158","175","2","0","173","1.89","11","12.0","2:49","183","1:05.5","3:03"
"20","6:37.7","46:53","1.00","6:38","140","176","18","3","118","1.28","45","13.0","3:02","175","5:26","5:26"
"21","0:45.3","47:38","0.12","6:07","153","154","3","0","137","1.19","7","13.0","4:29","160","0:45","6:05"
"22","1:00.5","48:39","0.31","3:15","155","169","5","0","171","1.80","9","13.0","2:57","175","1:00","3:14"
"23","1:36.5","50:15","0.32","5:06","158","173","6","0","142","1.39","17","13.0","3:16","172","1:36.5","5:05"
"24","1:00.6","51:16","0.37","2:44","159","169","0","0","173","2.11","10","13.0","2:29","177","1:00","2:42"
"25","1:30.0","52:46","0.22","6:51","152","172","0","2","145","1.01","14","13.0","2:45","233","1:30","6:50"
"26","1:01.7","53:47","0.35","2:59","156","173","2","0","174","1.93","9","13.0","2:25","182","1:01.7","2:59"
"27","1:32.3","55:20","0.12","12:19","149","175","0","0","52","1.55","13","12.0","3:04","172","0:47","6:16"
"28","1:00.4","56:20","0.35","2:53","152","170","0","3","172","2.01","8","13.0","2:39","175","1:00.4","2:53"
"29","1:31.3","57:51","0.25","6:00","154","171","0","1","143","1.16","14","13.0","3:12","174","1:31","5:59"
"30","1:01.9","58:53","0.35","2:58","156","173","7","0","171","1.97","8","13.0","2:55","175","1:01.9","2:58"
"31","1:31.4","1:00:25","0.29","5:13","160","177","0","3","146","1.31","16","13.0","3:13","170","1:29","5:05"
"32","1:01.2","1:01:26","0.34","3:00","150","168","0","5","171","1.95","7","13.0","2:51","176","1:01","3:00"
"33","1:33.9","1:03:00","0.27","5:53","153","172","0","2","142","1.19","14","13.0","2:59","169","1:33.9","5:53"
"34","1:03.1","1:04:03","0.37","2:50","152","166","0","3","171","2.07","8","13.0","2:36","175","1:03","2:49"
"35","1:37.8","1:05:41","0.27","5:58","151","171","0","5","143","1.17","14","13.0","2:51","172","1:37.8","5:58"
"36","0:58.6","1:06:39","0.35","2:49","151","169","0","2","171","2.08","7","13.0","2:43","175","0:58.6","2:49"
"37","4:42.2","1:11:21","0.74","6:23","139","170","3","6","129","1.22","24","13.0","2:56","172","4:42","6:23"
"38","1:01.1","1:12:23","0.33","3:06","149","166","4","0","168","1.92","7","14.0","2:53","175","1:01","3:05"
"39","1:31.6","1:13:54","0.25","6:07","154","169","2","0","143","1.14","14","14.0","3:18","169","1:31.6","6:07"
"40","1:01.3","1:14:55","0.32","3:11","156","167","4","0","170","1.85","9","14.0","3:18","174","1:01","3:10"
"41","1:29.3","1:16:25","0.25","5:55","153","171","2","0","122","1.38","12","14.0","3:10","174","1:21","5:22"
"42","0:59.9","1:17:25","0.33","3:04","156","173","4","0","170","1.92","8","14.0","2:48","174","0:59.9","3:04"
"43","1:27.7","1:18:52","0.21","6:53","152","174","1","2","102","1.43","12","14.0","3:14","172","1:13","5:44"
"44","1:00.5","1:19:53","0.33","3:04","153","168","0","2","171","1.91","8","14.0","2:46","174","1:00.5","3:04"
"45","1:33.6","1:21:26","0.23","6:54","152","169","1","3","143","1.02","12","14.0","3:13","236","1:33","6:51"
"46","1:00.7","1:22:27","0.34","2:58","153","169","3","5","164","2.05","8","14.0","2:51","177","1:00.7","2:58"
"47","1:31.8","1:23:59","0.23","6:47","150","171","0","3","121","1.22","12","14.0","3:03","172","1:24","6:12"
"48","1:02.0","1:25:01","0.37","2:47","154","168","0","4","171","2.10","8","15.0","2:41","174","1:02","2:47"
"49","5:37.2","1:30:38","1.00","5:37","140","171","1","20","146","1.22","28","15.0","2:46","219","5:37","5:37"
"50","4:27.6","1:35:06","1.00","4:28","147","150","8","0","155","1.44","28","16.0","4:04","165","4:26","4:26"
"51","4:23.5","1:39:29","1.00","4:23","146","158","17","1","154","1.48","28","19.0","3:46","165","4:22","4:22"
"52","4:08.1","1:43:37","1.00","4:08","142","153","9","23","158","1.53","21","20.0","3:45","171","4:06","4:06"
"53","4:08.4","1:47:46","1.00","4:08","151","155","14","12","159","1.52","34","19.0","3:46","165","4:08.4","4:08"
"54","1:49.3","1:49:35","0.48","3:48","148","151","0","18","160","1.64","12","18.0","3:34","165","1:48","3:45"
"Summary","1:49:35","1:49:35","24.28","4:31","146","177","195","206","150","1.46","854","15.0","2:25","236","1:46:50","4:24"
