"Laps","Time","Cumulative Time","Distance","Avg Pace","Avg HR","Max HR","Elev Gain","Elev Loss","Avg Run Cadence","Avg Stride Length","Calories","Avg Temperature","Best Pace","Max Run Cadence","Moving Time","Avg Moving Pace"
"1","4:50.3","4:50.3","1.00","4:50","130","140","4","3","156","1.32","54","31.0","3:53","169","4:49","4:49"
"2","4:42.4","9:32.7","1.00","4:42","146","152","3","2","157","1.35","65","30.0","4:30","161","4:42.4","4:42"
"3","0:46.9","10:20","0.18","4:27","150","154","1","1","159","1.41","11","29.0","4:28","161","0:46","4:22"
"Summary","10:20","10:20","2.18","4:45","139","154","7","6","157","1.34","130","30.4","3:53","169","10:17","4:44"
