"Laps","Time","Cumulative Time","Distance","Avg Pace","Avg HR","Max HR","Elev Gain","Elev Loss","Avg Run Cadence","Avg Stride Length","Calories","Avg Temperature","Best Pace","Max Run Cadence","Moving Time","Avg Moving Pace"
"1","4:17.6","4:17.6","1.00","4:18","128","140","12","5","156","1.50","34","14.0","3:39","172","4:13","4:13"
"2","4:23.3","8:40.9","1.00","4:23","137","145","22","0","161","1.42","37","15.0","3:54","170","4:23","4:23"
"3","4:02.4","12:43","1.00","4:02","143","150","17","1","161","1.54","38","13.0","3:41","167","4:02","4:02"
"4","0:22.6","13:06","0.10","3:46","145","145","0","0","160","1.66","3","11.0","3:44","163","0:22","3:40"
"Summary","13:06","13:06","3.10","4:13","136","150","50","6","159","1.49","112","13.9","3:39","172","13:00","4:12"
