"Laps","Time","Cumulative Time","Distance","Avg Pace","Avg HR","Max HR","Elev Gain","Elev Loss","Avg Run Cadence","Avg Stride Length","Calories","Avg Temperature","Best Pace","Max Run Cadence","Moving Time","Avg Moving Pace"
"1","3:02.2","3:02.2","0.94","3:14","163","172","6","4","167","1.85","36","16.0","2:46","185","3:02","3:14"
"2","1:31.1","4:33.4","0.19","8:05","152","170","1","3","123","1.01","17","15.0","3:08","174","1:27","7:43"
"3","3:01.1","7:34.5","0.92","3:17","168","177","10","5","167","1.82","37","14.0","2:57","183","2:59","3:15"
"4","1:31.1","9:05.6","0.15","9:56","155","175","4","5","128","0.78","17","14.0","3:07","175","1:31","9:56"
"5","2:54.9","12:00","0.94","3:07","168","178","1","7","168","1.91","36","14.0","2:55","179","2:54.9","3:07"
"6","2:32.4","14:33","0.15","17:28","139","176","0","3","63","0.91","19","14.0","2:55","173","1:56","13:17"
"7","3:03.4","17:36","0.93","3:17","166","177","9","0","170","1.79","34","14.0","3:03","180","3:03","3:16"
"8","1:30.6","19:07","0.14","10:37","154","176","0","1","102","0.92","15","14.0","3:21","174","1:30.6","10:37"
"9","2:59.0","22:06","0.94","3:11","167","176","3","9","170","1.85","35","13.0","2:47","175","2:59","3:11"
"10","1:30.5","23:36","0.14","11:09","157","174","3","2","106","0.85","15","13.0","2:53","219","1:23","10:14"
"11","3:04.8","26:41","0.93","3:20","170","178","8","2","168","1.79","36","13.0","3:05","183","3:02","3:17"
"12","2:30.8","29:12","0.21","11:44","149","177","1","7","106","0.81","20","14.0","3:13","175","2:24","11:12"
"13","3:04.6","32:17","0.92","3:21","167","175","7","5","167","1.79","35","14.0","3:04","180","3:04","3:20"
"14","1:31.9","33:48","0.18","8:32","157","174","0","5","85","1.37","15","14.0","3:03","222","1:03","5:51"
"15","3:11.2","37:00","0.92","3:28","168","177","9","0","169","1.70","35","13.0","3:15","174","3:11","3:28"
"16","1:30.3","38:30","0.12","12:48","156","176","0","0","90","0.87","14","14.0","3:35","174","1:27","12:20"
"17","2:57.7","41:28","0.93","3:11","166","177","0","4","168","1.87","32","14.0","2:48","179","2:55","3:08"
"18","7:53.3","49:21","0.26","30:32","122","174","1","5","14","2.29","23","15.0","2:47","172","1:30","5:49"
"19","12:10","1:01:31","2.32","5:15","131","142","21","22","157","1.21","48","17.0","3:58","169","12:08","5:14"
"Summary","1:01:31","1:01:31","12.21","5:02","150","178","85","89","130","1.55","519","14.7","2:46","222","53:29","4:23"
